t,ax,ay,az,wx,wy,wz
21.332439852,-1.0377380588096765,0.05526328086289811,-2.792265284749033,0.11239843756610023,-0.044897535224788614,-0.005491203869473792
21.342439852,-1.0225305860145182,0.2451621122089832,-2.727390395274412,0.15170092124405282,-0.05302592318674358,6.145716831230147e-05
21.351439852,-0.9914397951244833,0.4307262049061134,-2.6497016418630754,0.185229774366242,-0.05927520102546599,-0.0007146870187664911
21.360439852,-0.9755799632944243,0.6439312356846718,-2.529826625034329,0.21746660445866037,-0.06547150007832898,-0.006190517925476876
21.370439852,-0.943287921790602,0.8813952040801445,-2.3769138650611334,0.24758540996550357,-0.0723219055275191,-0.016992022969706894
21.379439852,-0.8880237594894111,1.1146943540545569,-2.209839284309495,0.2683543323897311,-0.07741199815959572,-0.031157117362270205
21.389439852,-0.848852816930056,1.3684738443362852,-1.9785628936884185,0.28193510332630206,-0.0821715589085743,-0.048659612348592916
21.398439852,-0.7989154951552981,1.6101468612114023,-1.7496547816062904,0.2851039059062942,-0.08532212655932743,-0.06402661254482467
21.408439852,-0.7383862137935339,1.8447286571742154,-1.5382091870528434,0.27936002746115335,-0.08740966517706354,-0.0753497021448662
21.417439852,-0.6834779403080851,2.034153642302921,-1.369073624715554,0.2665619706613707,-0.08719954499465724,-0.08209879985102544
21.427439852,-0.6355375769817468,2.1855607520727105,-1.1782784632471108,0.24570539853615658,-0.08603701931168986,-0.08763877892135324
21.436439852,-0.6045759265818562,2.294969083556527,-0.9776932217520071,0.219249364248335,-0.08323550477045713,-0.08808332890837166
21.445439852,-0.5628244639787219,2.3571483324264437,-0.762921773554498,0.18654981904116222,-0.07873490888379771,-0.08087406341849786
21.456439852,-0.5015903878324038,2.3943135326480505,-0.5101427531220142,0.14363834775366532,-0.06994149888272234,-0.059946073596244466
21.465439852,-0.460913052690342,2.41197074180725,-0.28929743971274485,0.10404417842166037,-0.0594341637958886,-0.03238099703931092
21.474439852,-0.44014225284670216,2.402765121059855,-0.06303916655719395,0.06317245580026637,-0.04596648766854432,0.0017040170379691915
21.483439852,-0.41579015778478506,2.350218730640045,0.16127518310101094,0.024290256740468502,-0.031235191847255615,0.03833856648245205
21.493439852,-0.3978157567350685,2.2480998784531723,0.4343285930872008,-0.01540731275966159,-0.0166883063727881,0.07229864801353997
21.502439852,-0.37160409627038293,2.0960861048931774,0.6928407765839002,-0.04700171191236159,-0.007559977298578657,0.08948417417569295
21.513439852,-0.32551412976526484,1.8540072520689492,0.9922148708836833,-0.07816813010239475,-0.0012292977212434786,0.09248488078108161
21.521439852,-0.2902266215307977,1.6089908076571287,1.2317767834788018,-0.09872932972601281,0.0018433581065518418,0.0875495621049412
21.531439852,-0.24780348832448437,1.3597188777000282,1.4723635233727066,-0.11759390272829211,0.005632103782092961,0.08497695439720032
21.541439852,-0.21380505717612755,1.1958179279262404,1.6420424153327366,-0.12608606373156697,0.012804530833633377,0.09956326020457229
21.550439852,-0.23126110504525227,1.153743296284095,1.7986741010525003,-0.12015204521724153,0.025735893359755704,0.13419385914417375
21.559439852,-0.31216964609898706,1.1680374490017644,2.0631363311348907,-0.09951884551796795,0.04350056519516969,0.18191262513626522
21.569439852,-0.491481866361551,1.1892660206083767,2.532908532273905,-0.07274292782970232,0.058186322429812164,0.21888547069667727
21.578439852,-0.7238520662583213,1.1892691256290657,3.096863665414932,-0.0608759023816542,0.06108965236090476,0.2222870693082024
21.588439852,-1.0142921764661441,1.1197498250107216,3.757087469006994,-0.07491661428971047,0.050593158008635786,0.18989145457493878
21.598439852,-1.2424952682042913,0.9876490025721592,4.226310503795953,-0.11943506117879298,0.03193655673726527,0.13356422215043168
21.607439852,-1.2771338453791607,0.7723789657393852,4.36096706206298,-0.1758013723056758,0.012079403476855878,0.07126870585659141
21.616439852,-1.155219958428031,0.4602444912350608,4.176689541854044,-0.23341172718420247,-0.0059078882541241,0.011679303174409562
21.626439852,-0.9192451627922802,0.0603816640582151,3.704001958598521,-0.28130482540984086,-0.018128074358915575,-0.036587994924804905
21.635439852,-0.643251307433882,-0.3151209908162655,3.1507349238952482,-0.3029765420717626,-0.019958098546743224,-0.05504031140650416
21.644439852,-0.3540522340055249,-0.6556937879257749,2.5498637579868197,-0.3014298986515439,-0.01349948170789527,-0.04726165931070104
21.654439852,-0.11343619233613653,-0.9315791428616822,1.939294719391194,-0.27546213506034667,0.0028827374947332806,-0.015460263915756521
21.663439852,0.00862355986139643,-1.1274637207016842,1.518930392924988,-0.23638029313984343,0.026960755151809283,0.0242179135775933
21.673439852,-0.00391314496666656,-1.2499240360005754,1.2170547108897714,-0.1816955738350666,0.0659902968120333,0.07299014683037305
21.683439852,-0.1252390126976621,-1.2685971455092928,1.0672704279003493,-0.12811087718701608,0.11204996070593151,0.11480202244141537
21.692439852,-0.30089225850558143,-1.1956373237600566,1.0045183861792983,-0.08503986182105246,0.1552568028784633,0.14333939050900918
21.701439852,-0.5013392469939039,-1.0667887739877935,0.9475793360168459,-0.048392569769040474,0.20174434644296454,0.1655391561357831
21.711439852,-0.7156427702727016,-0.9333096902767469,0.8775613391753905,-0.018125092270854782,0.2446441213649352,0.1782269386410029
21.720439852,-0.9017928218466084,-0.8186068640090135,0.7651198920576685,0.0054976207013075,0.27889555054545867,0.18284008748435274
21.730439852,-1.0772093767148099,-0.7383747428337459,0.549873119713371,0.02507269026929961,0.30691415698360053,0.18077128377833865
21.739439852,-1.263915829934232,-0.6893643782834659,0.30486496049543865,0.03753459469461045,0.31985435089881026,0.17061894222049892
21.749439852,-1.4304330839037551,-0.6583284108712978,0.0286686140211811,0.04810470563685007,0.3167230271550643,0.15288054357585706
21.758439852,-1.5549350694339534,-0.6441688242649993,-0.231241328272566,0.05840530493406383,0.29825035522028825,0.13309929303614765
21.768439852,-1.5983430572434836,-0.6124931145045224,-0.6148011714300063,0.07148109988490212,0.2622657832815093,0.10856707469879766
21.777439852,-1.5354070952771908,-0.5598530275661546,-0.9662419448559941,0.08441506917488936,0.22421162849717613,0.09368938546002333
21.787439852,-1.4065659664618646,-0.4589905950502296,-1.3890239416661032,0.10013716484753435,0.1785740099114773,0.08551107913216963
21.796439852,-1.271330490559106,-0.33517984809561746,-1.744814221467776,0.11274636363937943,0.14168118553099596,0.08516724600851287
21.806439852,-1.136882438055717,-0.18216804547216092,-2.063941965044315,0.12255526750790523,0.10865202678289969,0.0902458966127371
21.815439852,-1.0509543560377406,-0.022342911647692715,-2.2981890458288023,0.12861880359822755,0.08365406809823876,0.09983579850131567
21.825439852,-1.0221499807481131,0.14915844242195553,-2.5014947266354683,0.12955872048449119,0.0602351309633474,0.11250075613742407
21.834439852,-1.0375367374710656,0.289437137205258,-2.639489144021881,0.12692869003145346,0.04105892525372883,0.12480134034162303
21.843439852,-1.1088025572439741,0.39985954978482974,-2.736289876646282,0.12348669010791165,0.02081047056926937,0.1385107591892047
21.854439852,-1.1874988273450093,0.4925973898106558,-2.8178488638243344,0.12071845011622401,-0.0084541978666475,0.1569172006630266
21.862439852,-1.2292860393876575,0.570483409167077,-2.863485954588606,0.12127592308557117,-0.03398542120291172,0.17406680474052902
21.872439852,-1.2443524157606023,0.6581224344366109,-2.8795585024881034,0.12464079435947198,-0.06479958438041511,0.19603362785841644
21.882439852,-1.2246450594281197,0.7913951020226262,-2.852958382581972,0.13037703373628748,-0.09399102101759568,0.21992169615260332
21.891439852,-1.1932440546805407,0.9395376854837925,-2.7897926547748177,0.13712853683802168,-0.11653002114450128,0.2427737620536181
21.900439852,-1.1685519214330349,1.1116456651734035,-2.685132998111828,0.14254883110128022,-0.13205007468439275,0.2657364445712529
21.910884907,-1.1554475479031663,1.303982321636619,-2.5263522252033086,0.14721575365078488,-0.1410495646291049,0.2903867641745037
21.919884907,-1.167050022343689,1.488746361306237,-2.3477281071366702,0.14817542015122118,-0.1436221691159604,0.3136584937679553
21.929884907,-1.2122797529149785,1.6468056213189368,-2.1043387236146542,0.14552013581072715,-0.1448033385751031,0.3343642878813481
21.938884907,-1.2637935966118798,1.7624887847579633,-1.8478437079119474,0.13872564466272716,-0.14729719032505012,0.3447397382690979
21.948884907,-1.3001761174107815,1.86398219839552,-1.5778555735192368,0.12798915293267107,-0.15268547150916556,0.34583447088198394
21.957884907,-1.3189408716395778,1.9395179795214568,-1.3743846946338472,0.11674936773915263,-0.15887022249125032,0.3394789862127099
21.966884907,-1.2948038607274155,1.9728902978810847,-1.2253446543139548,0.10667995399343166,-0.16316863075301524,0.32811511403126675
21.976884907,-1.240706516885273,1.9734823320234132,-1.0949391171037877,0.09832493063600022,-0.16403521702980323,0.3104303819710244
21.986884907,-1.1872359783268243,1.9776001735112554,-0.9611755628643108,0.09346020572920298,-0.16043035637605282,0.28866878186648154
21.995884907,-1.1330568932647371,1.9790795268448729,-0.8207962985661897,0.0921062556312939,-0.15227579449209716,0.2719149189907234
22.004884907,-1.063230076520049,1.985672270365956,-0.6459518284423127,0.09188124065034954,-0.14103396409334873,0.2595951089444527
22.014884907,-0.9732117162032965,2.0013793157328026,-0.4282496048196874,0.09153880135319638,-0.12845796692722983,0.24575340213805877
22.023884907,-0.8811578945202583,2.018103935747903,-0.1894103798372567,0.09093699002759797,-0.11572245073621201,0.22882651622309227
22.033884907,-0.8108264242151371,2.03090429766844,0.09166289473595296,0.09007734374210706,-0.10142753040119518,0.20849270129183345
22.042884907,-0.7949098723259085,2.017626394177316,0.3669818390123258,0.08807900104535071,-0.08955664034772322,0.18455960038261449
22.052884907,-0.8337547308346643,1.944871644816386,0.6910359778734634,0.08148221406237574,-0.08095529935518403,0.1456335444387372
22.062884907,-0.9279605104057591,1.8138392860125379,0.9969116544530593,0.06858631152796055,-0.07965886439568622,0.09310340372733708
22.071884907,-1.0142379490593076,1.644027310614168,1.2567140815756588,0.051291047984367066,-0.08480786285347611,0.031662686778508524
22.080884907,-1.037684193612805,1.465054369627472,1.4476704632348218,0.03221535034874162,-0.09261200158185517,-0.02674180612037646
22.090884907,-0.9703236646601092,1.275702599709913,1.571003569821644,0.01171981974274994,-0.09933038613093646,-0.07238805940248827
22.099884907,-0.870399083031178,1.1064231068572785,1.626058448670841,0.00021632168751340241,-0.1001692564138656,-0.08604531493995785
22.109884907,-0.8076029262013702,0.9783454469137589,1.6673139732247328,0.003963027055706722,-0.09134195624462825,-0.05986789627671531
22.118884907,-0.7920137429431395,0.9021588075760412,1.7524440475530811,0.02387285947589076,-0.07950465527133191,-0.010892792181272629
22.128884907,-0.7816621302386709,0.8696334611125729,1.950865965628209,0.054900755791030736,-0.08037477797729509,0.023883799769722918
22.137884907,-0.7311547314424309,0.8711160028955562,2.259862218270991,0.08063637683459056,-0.10636468635276891,0.008698324520390072
22.146884907,-0.6808401200483537,0.8867242435778391,2.6241660393933044,0.0916024821834206,-0.15196115924946355,-0.04316412827074886
22.156884907,-0.49286956227427203,0.8794948112138457,2.9099104039133916,0.07953857984775027,-0.20749939220472485,-0.11989560471187441
22.166884907,-0.1382907099477056,0.8064956090347861,2.9027193804621687,0.042894068237326645,-0.25398413675950704,-0.20519193897529497
22.175884907,0.28709790320095874,0.6528634192447138,2.627082605790805,0.002764876361438872,-0.26996104074391464,-0.26851214641525634
22.184884907,0.6895904435462553,0.4640582733978983,2.20790790139061,-0.035434051177292585,-0.25867630452270585,-0.3077550815801692
22.194884907,1.039181575798471,0.2629144498286911,1.6676279497497657,-0.06629013916136556,-0.21571761473072698,-0.3086685088623996
22.203884907,1.2640701887507049,0.11120054383567396,1.2304421132397823,-0.07927899180940662,-0.1581896458296291,-0.2761618833263672
22.213884907,1.3401947129183247,0.03318006867896011,0.9005034433524484,-0.07838701085160829,-0.08736006482113194,-0.22050881567092795
22.222884907,1.2455887776857297,0.05622843930410107,0.8250828024298998,-0.06730214175297158,-0.033747117368515794,-0.16957077562611766
22.232884907,1.0462231901362966,0.16171452193954472,0.9331497708371178,-0.054568349328061344,0.00623696337956954,-0.12495461053726435
22.241884907,0.8672908365631137,0.2743284692195568,1.110750863313839,-0.05108405725959693,0.019575045821317843,-0.10924944099262239
22.251884907,0.7040904072880722,0.3665631609378654,1.3581103675721704,-0.0603472256140599,0.012511045013117375,-0.12449223069289987
22.260884907,0.5504884090021116,0.4299738186429164,1.5680611748610904,-0.08186570019883191,-0.012215694013977256,-0.17030941029375846
22.270884907,0.48617148710761215,0.45695858003734746,1.633816709781711,-0.11271339055278996,-0.04797700216299218,-0.23526633626175691
22.279884907,0.5499244560481723,0.4477662887178389,1.5031268814812417,-0.14587439441399483,-0.08065682734723896,-0.29890910094418044
22.289884907,0.7065330341253515,0.40860644541870567,1.2464075801760872,-0.17962655620771648,-0.10519878843301901,-0.3561598714819402
22.298884907,0.8890924224343167,0.3375567064980256,0.9427396885869859,-0.2081290333758921,-0.1170479211972988,-0.39445832812911386
22.308884907,1.0325790907124546,0.25528085862195876,0.5700527999161973,-0.23462212070045965,-0.11712408222964651,-0.4155019347379903
22.317884907,1.1004055088048346,0.19011511515941132,0.22804512860762685,-0.2556255765648365,-0.10602675077295327,-0.41311857667768637
22.327884907,1.1093830305258938,0.12850446097694304,-0.17139846480496254,-0.2755631120830088,-0.08261892610641962,-0.38750681568313833
22.336884907,1.0633146473828987,0.059226072690401345,-0.5503527188484665,-0.2884565618039936,-0.054491998549207554,-0.34648606364936374
22.346884907,0.9634753521049993,-0.012558416246687482,-0.9615819894196498,-0.29408261152242676,-0.02027847764776399,-0.2895305060649234
22.355884907,0.774772824168663,-0.052244985683815665,-1.310498909958927,-0.2898663390667179,0.009020103260471982,-0.23749318559337412
22.365884907,0.5151346708562647,-0.08763527516614278,-1.6387685507415541,-0.27532889012902684,0.03161315279691804,-0.18729026837087084
22.374884907,0.27538738621619396,-0.12194914933595381,-1.8893323928586176,-0.2541548142751518,0.044276544113615715,-0.15003389800797898
22.383884907,0.04263757526289161,-0.13509460676019802,-2.0767897147616496,-0.22654298027847608,0.04707308477018031,-0.12489870819921632
22.393884907,-0.16978798726667113,-0.12729192972683195,-2.2194203994440773,-0.1905419917808096,0.04170806349653947,-0.1126496222892362
22.402884907,-0.3108642335544228,-0.11150899467704345,-2.3413690032285417,-0.1524111333496781,0.033842928995552704,-0.11017389725955072
22.412884907,-0.3466048848631683,-0.1003807963879349,-2.4791095936015055,-0.10081707870064037,0.02679457510755231,-0.10944452256030884
22.421884907,-0.30948402953349896,-0.057002159016609766,-2.576986230189532,-0.04735056786910992,0.026927132072597407,-0.10777890732020225
22.431884907,-0.2675198785675095,0.02243949991767652,-2.6329329319650916,0.014756321484661793,0.034843031227183185,-0.10388493430841585
22.440884907,-0.24760019080839107,0.1515118104551888,-2.631674468138942,0.07572240765738623,0.04642005255144564,-0.09983160943409747
22.450884907,-0.2507580734679694,0.3346234907194755,-2.56562913833488,0.14246994554156056,0.05960624990049003,-0.09731443869753427
22.460884907,-0.3049908877941082,0.5425086858185223,-2.462538854921311,0.20432240081762768,0.07152969926796597,-0.09572239676291133
22.469884907,-0.3868535701746481,0.740446305984069,-2.3370505541755646,0.254775190623035,0.07834160611076824,-0.09659958306253472
22.478884907,-0.4683502875889381,0.948981934772936,-2.176256577301182,0.29712554273258535,0.08077404588961971,-0.10138212261489501
22.488884907,-0.5397866222335717,1.160211440267056,-1.9735557584635606,0.3320651379738018,0.07945159644589615,-0.11137685720600313
22.497884907,-0.6000898746877814,1.3533948423893698,-1.770859588498769,0.3532689987442086,0.07651478808829415,-0.11889011950028919
22.506884907,-0.6595966146581873,1.559998428565165,-1.5535369497687386,0.36281296831355075,0.07247480024832036,-0.12288673303578955
22.517884907,-0.6943559107904704,1.7928730016143362,-1.2999859787004606,0.35992997953969863,0.0661612326947533,-0.1220263468203337
22.525884907,-0.6826717875060349,1.9725595745410875,-1.1286587031964304,0.34895208366350594,0.06182649663510818,-0.11601225947185337
22.535884907,-0.6460769643807031,2.120481460913917,-0.9715330194758106,0.3277479839474629,0.05932833443336574,-0.09905032821813757
22.545884907,-0.5957041098424728,2.211606866973167,-0.8564146261943854,0.30276891801930617,0.05754195072361972,-0.07648666565470613
22.554884907,-0.5706175366371021,2.2673962105408476,-0.7355750932987619,0.27628674697357514,0.05632365935971378,-0.05237926644983158
22.564884907,-0.5836607457476547,2.3048390656064868,-0.5892914947830376,0.24442559740053754,0.05501093402181722,-0.024235649877887424
22.573884907,-0.6203163769795195,2.3308460171225156,-0.420604923684678,0.21344640569019763,0.05370106388306341,0.000986530698325144
22.582884907,-0.6549090691421448,2.3410646235249755,-0.26076039202365325,0.1785112908486401,0.051662920402748204,0.025202102952789438
22.592884907,-0.6645968892577264,2.329125317604503,-0.09704437073628128,0.14008665182991267,0.04705616843723988,0.04950540491993383
22.602884907,-0.6636529810650909,2.283334845616891,0.12009481858758296,0.09929717568971963,0.03913071177912557,0.06916734492334381
22.611884907,-0.6363326000403111,2.2128024938949706,0.31834248784833524,0.06247512014885139,0.029078180993149176,0.08043506187719529
22.620884907,-0.5709105731132318,2.1095099328075166,0.4783640205792994,0.028958084716865274,0.017717882337638366,0.08615637288460465
22.630884907,-0.5145916121827102,1.9644372166230673,0.6164430971211046,-0.003994653224326487,0.0030326436105692902,0.08757199672488696
22.639884907,-0.4733614890497957,1.7853234165579013,0.7006729467944426,-0.03161405213820287,-0.010777937418261463,0.08423888950497327
22.649884907,-0.40148778766419235,1.568249576592138,0.744335799965998,-0.05509442417135688,-0.025864619713180464,0.07754585534498798
22.659884907,-0.297976099871544,1.429886571886511,0.7501878901504749,-0.06998159720591006,-0.0380393464357375,0.07500540248888563
22.668884907,-0.17325134772417697,1.40299557022319,0.7472779001415757,-0.07117107148499598,-0.04307953220320897,0.08928343278528042
22.677884907,-0.059824789090151376,1.443782375627377,0.7865107030565823,-0.057049855357002605,-0.04173837720813943,0.11740680536325127
22.686884907,-0.03574915024482339,1.5272806601363875,0.9186244674369544,-0.03282918651630524,-0.035843756468381414,0.1512542808252737
22.696884907,-0.18434596656329333,1.5995467225309867,1.2420859516654283,-0.00946413235303263,-0.03007501595039911,0.17374798718642576
22.705884907,-0.4323055042234893,1.6331999756012077,1.7045190757874706,-0.0042681699901564694,-0.026963223556874565,0.17656393359325562
22.716884907,-0.7093885082413148,1.643101813857557,2.3147023117725065,-0.027725997728110352,-0.0290272318379472,0.16257878684529473
22.725884907,-0.9029645555613914,1.6277960823252642,2.755155619828908,-0.06956558265120079,-0.029751424520967375,0.14243163293665007
22.734884907,-1.06733310530095,1.536219164828271,3.1095913532054,-0.12673043534239975,-0.027725964807270215,0.1106152253711131
22.743884907,-1.1821330717508616,1.3590554537452142,3.3552436990919725,-0.19464063331089682,-0.02248369892576392,0.0660988176438963
22.753884907,-1.1912039158823193,1.0641892920933198,3.3876901975131135,-0.26840401918221807,-0.014970283425093196,0.011460878912252667
22.762884907,-1.0394868381013975,0.6185864105403163,3.178918033749509,-0.3239571515918821,-0.009225259087036067,-0.031250621796997065
22.773884907,-0.7599445564674097,0.08512508705928915,2.727858674528271,-0.3570210058675037,-0.0030743816653407063,-0.05715609305493431
22.781884907,-0.48244486097082406,-0.34413327489953954,2.31363855795113,-0.36158010911532656,0.003728703947641212,-0.06313408422722397
22.791884907,-0.22838231820184346,-0.7516780828444629,1.8660192874108343,-0.3435740799329035,0.017983334660051135,-0.05505032674134862
22.801884907,-0.07115148595671097,-1.0462843899198826,1.5386659016079836,-0.3055992293534249,0.03942441075929785,-0.03496067208965868
22.810884907,-0.06858918457620897,-1.1784639175401024,1.3265791509670841,-0.2633588097272504,0.06499178503176917,-0.009231907462613535
22.819884907,-0.18111643546237197,-1.1887826023420858,1.1568819007854394,-0.22092904754235848,0.09529487737268735,0.020209092853373047
22.829884907,-0.3897371626463967,-1.104710809635736,1.0362400355333232,-0.1772720092372278,0.13269875778617346,0.05309581395212525
22.838884907,-0.6194460885946974,-0.9617204232676455,0.9607459238606706,-0.1443773181985554,0.16248637884659425,0.08175000682050909
22.848884907,-0.8159505203413084,-0.7819050338530529,0.8502858014959007,-0.116919605982699,0.19109104721880782,0.11107762833352212
22.858884907,-0.9952331512457545,-0.6071362514546181,0.6811549364094984,-0.09853715746261238,0.21402226479415692,0.13835095321690058
22.867884907,-1.179646848519182,-0.4756279129323483,0.48565696081653686,-0.09090121165098536,0.22299463239454204,0.16076558551172138
22.876884907,-1.3306369210623148,-0.3881784779491075,0.23814987188099304,-0.08885937000948532,0.21851071052875753,0.18341303354854516
22.886884907,-1.3937885058786512,-0.3117641139288823,-0.1259452482301996,-0.0896966052030427,0.2007178856927322,0.21291253006356659
22.895884907,-1.3335651781340734,-0.21719787354481176,-0.5393299468854842,-0.09122322668110316,0.1782412598766332,0.24873070079400778
22.905884907,-1.1801459880726661,-0.08743725602963713,-1.0590912205976692,-0.0938748215440711,0.1512190092787224,0.2968591592973025
22.914884907,-0.983399148753214,0.05149651625290854,-1.4992993438480435,-0.0959933740634592,0.12979756957358282,0.3388314920441186
22.923884907,-0.8051999718682098,0.1936611549222082,-1.8793655048113078,-0.09833511945655204,0.11089462391907055,0.37285815729519717
22.933884907,-0.6826706281126773,0.31734042486841274,-2.183054529767443,-0.10329722172314308,0.09106482472377171,0.39381937551251955
22.942884907,-0.6116025126728345,0.4142355707541274,-2.3348861359767983,-0.10987990134816952,0.06951614465237997,0.389476574998938
22.952884907,-0.5911002110117829,0.4902662975399884,-2.3951516218238025,-0.11827858151817455,0.041808520515483574,0.36398122717963816
22.961884907,-0.6100731371039878,0.5203224263576306,-2.4266354895022384,-0.12635576408345536,0.013119464145275785,0.3266883072357127
22.971884907,-0.643343687646723,0.5032694109942464,-2.460197026185507,-0.13356141484998246,-0.020484193772567612,0.2715914016849037
22.980884907,-0.669585766095643,0.44079764298005086,-2.487498821658032,-0.13500012456058721,-0.05024803639277144,0.22132408053284225
22.990884907,-0.6580986279260589,0.3309023751001851,-2.542348741251063,-0.12753763025014025,-0.08421748029789203,0.1656551352618215
23.000884907,-0.6080325692156566,0.2245339443140635,-2.6082652081192474,-0.10781190739148194,-0.11591055168661274,0.11787623798213011
23.009884907,-0.5533357224975101,0.12973689912745684,-2.642456373464356,-0.07825375958704879,-0.14491731406267938,0.08029610531834588
23.018884907,-0.49297952186398625,0.08419656807594039,-2.622624617221411,-0.04177153810403663,-0.17103947356641358,0.05723688648752312
23.027884907,-0.438649482938206,0.1025763081152129,-2.548781313889494,-0.0022374129828223385,-0.1922085441674725,0.04948285166729454
23.037884907,-0.4006175302041811,0.162308193573301,-2.419120990283411,0.04038889356618515,-0.20812337045862464,0.05551687764438962
23.047884907,-0.3787969806839643,0.2593322815989605,-2.262082318478056,0.08018545885737297,-0.2178085866432205,0.0760569102949683
23.056884907,-0.3802093949646162,0.3813561807643334,-2.0888859592192697,0.11246531105691249,-0.2219707833398388,0.10300333923040436
23.065884907,-0.40911763822469405,0.5355651267460293,-1.8663561674265783,0.1378014383180346,-0.22344249957107573,0.1284472820046498
23.075884907,-0.4616959271550428,0.7106529106359313,-1.5877269203645463,0.15794824118657294,-0.2249052159647784,0.14977858797681656
23.084884907,-0.505582355463596,0.8706239239866089,-1.3282063077533068,0.17119123975837877,-0.22551473243107079,0.16274732959876487
23.094884907,-0.5284006619433708,1.042333349007363,-1.0806970291287321,0.1798633039488951,-0.22187986861916004,0.1706318831080371
23.103884907,-0.5371250688515589,1.1967130673106676,-0.8921158246636274,0.18343833525707184,-0.21305508444914917,0.1763893465844394
23.113884907,-0.535410547107555,1.3220794310654718,-0.7244258605330828,0.18539468319225194,-0.19687068823320214,0.18084972708662408
23.122884907,-0.5273208958680602,1.4166477261620831,-0.6103996455998102,0.1861419330450891,-0.17692534933840806,0.1856498732507112
23.132884907,-0.4967729009513859,1.4976718996757645,-0.5260191945571232,0.18633013455194702,-0.14933112541913313,0.19456834165610445
23.142884907,-0.4766505846260256,1.5896506559995491,-0.44438890451258095,0.18675926035229828,-0.11872626980205514,0.20424619545833894
23.151884907,-0.47864381039696524,1.6960163160835886,-0.32182829598700113,0.1867085211869073,-0.0878373528618896,0.21296026568712997
23.160884907,-0.47282640783130925,1.8109163850817693,-0.132057323166477,0.18517804880310076,-0.05705589195317022,0.21631874092850076
23.170884907,-0.47946896232394737,1.9297446983980882,0.10575189938711743,0.18086001466660445,-0.03080972050886141,0.21027718867236378
23.179884907,-0.5047175975354903,2.018831584555016,0.34664121903381323,0.17388110917317695,-0.012011898239217497,0.19749095366503297
23.189884907,-0.5324909075182147,2.096909357063328,0.6148435144144128,0.1620872816970398,0.0010694359596490855,0.17800851813397447
23.199884907,-0.5655577656482679,2.159726484162817,0.89756122914353,0.14284702226203774,0.009030915021518968,0.15466503655918223
23.207884907,-0.6126297821897083,2.185873650390601,1.1476132479140428,0.12013293227484342,0.012571790175995795,0.13619916647678673
23.217884907,-0.6682653434289525,2.1515874465697924,1.4502493282646056,0.08517235462035742,0.013099240220017933,0.11587007457523438
23.227884907,-0.683538795611677,2.060635176331305,1.7435746341214517,0.044270030540300966,0.010102412825267524,0.09544879139296968
23.236884907,-0.6338282932218022,1.932439306819214,1.9581732281728355,0.00611429751680688,0.008493489748520568,0.0838063124417814
23.246884907,-0.5448977358651469,1.800543174970326,2.11603892298068,-0.028662345834969176,0.011495273893564858,0.08889429866538104
23.255884907,-0.45572876359708525,1.6877491728026794,2.22440344325161,-0.0502078906630072,0.01985392283690325,0.11554106069297257
23.264884907,-0.38423395546368844,1.5942216530997546,2.3626281562951528,-0.06097285417882393,0.03001772275236651,0.15224376655400854
23.274884907,-0.36626808455828347,1.529285237958655,2.684674632223645,-0.07051270410506773,0.02821367121938735,0.16780019193943205
23.284884907,-0.38223811879081293,1.5063227347327304,3.182125536532563,-0.08813877666060035,0.003872392715137417,0.13660426594320965
23.293884907,-0.35407090732599283,1.4203171999272128,3.6576953956857703,-0.11785425202287761,-0.03807585617054834,0.06742847343334132
23.302884907,-0.1796712615649775,1.1965317216899731,3.910929871972969,-0.16176304238591976,-0.08829584014477213,-0.027210964491278723
23.312884907,0.1904389366557948,0.7668342860061054,3.833647094872118,-0.218721564029283,-0.13502559454461877,-0.13317608575801995
23.321884907,0.6369368438584069,0.2712261691557628,3.474716495149551,-0.2692821026190918,-0.15747886588943844,-0.21574310394874696
23.331884907,1.0875103404799096,-0.23767001814272198,2.84583223621652,-0.3076849790186652,-0.15304573620806447,-0.270528444402713
23.340884907,1.493205654525746,-0.7113022600474985,2.122117124063024,-0.32380368662349257,-0.11807922782935372,-0.283961144563818
23.350884907,1.753122568396299,-1.1271583354474688,1.4422390234790219,-0.3141713943830206,-0.058964906200054464,-0.26038804617699507
23.359884907,1.8488926396133496,-1.4300030141353295,0.996588501470615,-0.28307895574647735,-0.0008618331913768846,-0.21965017206368412
23.369884907,1.8595438872195387,-1.6074565221887838,0.7518800607302389,-0.2341256356120585,0.050842720566001566,-0.18140702944913886
23.378884907,1.8061431944899546,-1.6378189447482556,0.7101382581902691,-0.1791443421391264,0.08118771432606722,-0.15415836998569057
23.387884907,1.7516262889271899,-1.580401308590698,0.7561719923114637,-0.12307397128922201,0.09471519983087331,-0.1395372371281974
23.398884907,1.6787747781113445,-1.4447007461539014,0.838704770358208,-0.06800618214848152,0.09186200313060115,-0.14761174568137098
23.407884907,1.5320154050233996,-1.2566290381299217,0.9348735368734508,-0.03635541413415528,0.07294910619889503,-0.18538332959041232
23.416884907,1.3251265333738773,-1.08677466871218,0.9901204670518144,-0.020381771798401373,0.041881411340980085,-0.24951264023060649
23.426884907,1.1386075140183514,-0.9201921840199935,0.904610492933194,-0.014746220202582282,-0.0030336792780754213,-0.34417371538194
23.435884907,1.0657053392131492,-0.7641810292361405,0.6641389016661029,-0.01604190245968625,-0.04453761160940592,-0.43078866691039785
23.444884907,1.093278947371294,-0.6017763480184593,0.32676698446946706,-0.020439147496763746,-0.07941882994465088,-0.5015721920301187
